#{"t_start": 1746154557.2339141, "env_id": "None"}
r,l,t
151.020314,120,74.700197
145.163517,120,74.719441
164.05217,120,74.739982
115.11203,120,74.759793
123.480404,120,74.781012
111.837161,120,74.799096
114.469242,120,74.817699
106.289813,120,74.837228
167.707695,120,74.857005
150.864343,120,74.876989
112.493249,120,74.897039
141.574597,120,74.915673
83.793313,120,74.933836
156.998902,120,74.952089
149.144262,120,74.970419
158.129022,120,74.988812
166.10375,120,75.005291
109.835189,120,75.303616
153.610222,120,75.323603
99.676248,120,75.344155
143.751846,120,75.363608
157.667799,120,75.383187
153.10554,120,75.403463
190.412958,120,75.423729
112.875992,120,75.443896
130.89755,120,75.463429
158.129216,120,75.483301
110.301547,120,75.503088
123.87733,120,75.521797
113.693204,120,75.538918
160.576258,120,75.556359
112.386739,120,75.573526
144.555867,120,75.590966
147.181672,120,75.607297
161.713158,120,75.624125
126.682594,120,75.918952
153.035626,120,75.938761
100.383804,120,75.958468
104.688169,120,75.978168
125.634662,120,75.998493
116.36155,120,76.0185
150.761705,120,76.038133
142.872186,120,76.058449
91.838183,120,76.078134
189.856561,120,76.097832
151.853101,120,76.116645
120.321923,120,76.134487
116.194097,120,76.152187
119.344689,120,76.169925
162.398776,120,76.187606
137.328966,120,76.205383
125.605661,120,76.222861
134.429325,120,76.515963
160.932654,120,76.53682
151.061683,120,76.557539
161.753382,120,76.577752
101.931703,120,76.598581
149.628426,120,76.619068
165.774287,120,76.639604
120.652851,120,76.659543
151.693524,120,76.679681
163.954228,120,76.700244
106.995559,120,76.719314
164.580742,120,76.737598
154.312777,120,76.756255
131.257193,120,76.774744
96.323372,120,76.793286
163.34558,120,76.811905
165.26056,120,76.830361
158.580625,120,77.126206
125.643092,120,77.146872
147.827216,120,77.16677
96.311179,120,77.187268
85.803624,120,77.207672
116.093815,120,77.227668
94.895297,120,77.24763
153.451746,120,77.268287
158.048578,120,77.288061
147.941237,120,77.307565
90.381194,120,77.326556
141.226583,120,77.344078
113.874427,120,77.361826
156.072963,120,77.379473
135.146567,120,77.39691
143.894242,120,77.414231
166.970834,120,77.43162
149.530978,120,77.713433
107.239938,120,77.733149
115.746619,120,77.752651
134.681886,120,77.771865
97.783024,120,77.791736
89.70428,120,77.812517
152.365521,120,77.832251
161.384734,120,77.852284
158.40094,120,77.872518
151.858072,120,77.892674
162.57535,120,77.911818
130.615808,120,77.930381
148.775551,120,77.948458
138.170394,120,77.966148
165.658744,120,77.983768
110.674255,120,78.00166
165.456206,120,78.019042
142.702706,120,78.295391
112.541,120,78.31536
123.9442,120,78.334876
148.833315,120,78.354425
120.478709,120,78.374069
150.064769,120,78.393554
156.921511,120,78.413356
111.102426,120,78.433307
141.260831,120,78.453087
153.850425,120,78.472658
137.189054,120,78.491335
166.618083,120,78.509147
150.416445,120,78.526488
139.297657,120,78.543534
154.653177,120,78.560944
145.86723,120,78.57776
151.688872,120,78.59335
131.07312,120,78.959651
157.051563,120,78.979321
120.388383,120,78.998645
140.047041,120,79.017973
145.897888,120,79.038306
150.307079,120,79.059287
152.155947,120,79.079826
146.405943,120,79.099933
97.320318,120,79.120354
160.937969,120,79.140502
86.515213,120,79.160033
144.770115,120,79.178622
149.937772,120,79.195386
123.884483,120,79.212266
90.634738,120,79.229227
142.334837,120,79.246327
128.574271,120,79.262797
102.123771,120,79.541033
149.243787,120,79.562045
120.772728,120,79.582803
149.639216,120,79.603029
124.744817,120,79.622153
145.573738,120,79.641861
151.282338,120,79.662115
114.295161,120,79.682236
112.600623,120,79.703237
117.535287,120,79.722727
166.333871,120,79.742214
105.518873,120,79.760208
158.576295,120,79.777505
150.01596,120,79.794848
89.51174,120,79.811444
93.377852,120,79.828539
144.97147,120,79.84462
164.291096,120,80.126337
114.947292,120,80.145985
134.165188,120,80.165444
143.405898,120,80.185149
160.85069,120,80.204978
156.564535,120,80.22473
111.293251,120,80.24484
158.56005,120,80.264755
143.619528,120,80.284881
160.5168,120,80.305063
163.127859,120,80.324505
105.18798,120,80.34329
95.331251,120,80.361432
124.47789,120,80.378823
158.849026,120,80.395036
136.908897,120,80.410974
114.604495,120,80.426595
81.581897,120,80.701723
164.121745,120,80.721507
162.976892,120,80.74142
159.451754,120,80.761193
143.130922,120,80.781156
137.568143,120,80.801066
164.533842,120,80.820833
124.534407,120,80.841116
135.044096,120,80.861017
159.072585,120,80.880404
95.384594,120,80.899211
135.46371,120,80.916931
167.304303,120,80.934394
140.593993,120,80.952058
124.295012,120,80.969324
93.708762,120,80.987335
155.848396,120,81.004807
99.048969,120,81.286501
143.618682,120,81.306361
167.049313,120,81.325003
131.661523,120,81.344605
163.849453,120,81.363502
104.72497,120,81.382987
185.99482,120,81.402468
153.406223,120,81.422368
155.150562,120,81.442428
143.523474,120,81.462594
95.814157,120,81.482646
157.989738,120,81.502035
144.7588,120,81.520782
162.49299,120,81.539188
143.551106,120,81.557688
167.359709,120,81.575826
97.528392,120,81.594127
166.801724,120,81.879103
86.330943,120,81.899713
107.038711,120,81.919951
131.55535,120,81.939724
142.598673,120,81.959358
165.605057,120,81.979562
148.567285,120,81.999996
142.7243,120,82.019773
166.405585,120,82.039072
148.844966,120,82.059281
102.087435,120,82.079359
152.534263,120,82.09768
138.777577,120,82.114881
162.990704,120,82.131966
114.411691,120,82.149714
153.788382,120,82.167114
125.799436,120,82.183076
138.876303,120,82.463799
142.023238,120,82.483864
153.190724,120,82.503816
88.998628,120,82.523863
130.457324,120,82.543869
114.395718,120,82.564171
161.513167,120,82.584523
147.456471,120,82.604223
127.114163,120,82.624473
141.2129,120,82.644177
164.193325,120,82.664749
139.976621,120,82.682683
149.502116,120,82.700093
113.75919,120,82.717281
123.35823,120,82.733776
154.326927,120,82.749729
82.105936,120,82.766553
164.394148,120,83.041165
77.714493,120,83.06115
123.418087,120,83.08095
104.30082,120,83.100403
119.606428,120,83.120011
126.496202,120,83.139667
149.029261,120,83.158904
134.38682,120,83.178984
161.503468,120,83.198298
166.504514,120,83.217936
165.604391,120,83.237626
140.278489,120,83.255873
160.632309,120,83.273767
126.790807,120,83.290875
159.361727,120,83.307076
154.94407,120,83.323315
119.677986,120,83.339914
155.952821,120,83.616148
111.534724,120,83.636763
107.066816,120,83.656437
153.260056,120,83.676547
142.419332,120,83.696785
115.953994,120,83.716896
154.410874,120,83.737531
129.516252,120,83.757335
140.468518,120,83.777762
153.319196,120,83.797845
155.651175,120,83.818188
138.90783,120,83.835749
156.781683,120,83.852882
147.04982,120,83.870437
106.745347,120,83.887932
145.51303,120,83.905257
153.420874,120,83.921506
167.497128,120,84.19671
123.571132,120,84.216453
165.992743,120,84.235911
124.778658,120,84.255569
161.685199,120,84.274336
193.050543,120,84.293885
160.769811,120,84.313485
159.638344,120,84.333963
156.485775,120,84.354163
110.995302,120,84.374366
141.317243,120,84.395017
142.565695,120,84.414061
153.330012,120,84.431264
149.619525,120,84.447839
116.048396,120,84.464257
160.185139,120,84.480625
146.411485,120,84.497466
151.450269,120,84.51429
133.877908,120,84.789433
160.920292,120,84.808617
119.835567,120,84.827773
162.549908,120,84.846921
192.018931,120,84.865324
118.894999,120,84.884739
112.929084,120,84.904172
133.634051,120,84.92384
156.774433,120,84.943391
116.883432,120,84.963011
125.363297,120,84.982305
154.799517,120,84.999443
137.67936,120,85.016217
117.944219,120,85.032787
71.911155,120,85.050018
138.359236,120,85.066456
118.683094,120,85.082112
98.279256,120,85.362021
111.946744,120,85.381806
96.544299,120,85.401759
106.516603,120,85.421609
149.303271,120,85.442015
132.578736,120,85.461722
159.701146,120,85.481364
160.928576,120,85.500782
148.965842,120,85.520426
106.477518,120,85.540375
91.782186,120,85.559882
124.885639,120,85.57681
138.806018,120,85.593276
162.506595,120,85.60969
103.689814,120,85.625414
157.472164,120,85.641511
138.333492,120,85.657559
144.031743,120,85.93615
106.074941,120,85.956512
95.46505,120,85.976814
154.850546,120,85.996827
125.012437,120,86.01631
166.055842,120,86.03565
136.732347,120,86.055142
159.4742,120,86.074516
164.844225,120,86.094078
145.859998,120,86.114097
111.816367,120,86.134069
125.973125,120,86.151217
86.793329,120,86.167451
159.44302,120,86.184531
161.214553,120,86.201609
190.364471,120,86.217569
140.963569,120,86.234329
131.005978,120,86.51187
65.908192,120,86.531169
151.682973,120,86.550777
143.016657,120,86.570341
129.423523,120,86.589318
159.425584,120,86.608895
162.215348,120,86.629563
139.040034,120,86.649661
131.904833,120,86.670277
162.182494,120,86.690373
114.381911,120,86.709648
128.408544,120,86.727038
99.250529,120,86.743278
152.825842,120,86.760269
132.762167,120,86.777667
154.919915,120,86.794938
157.156096,120,86.810595
141.346332,120,87.084509
74.823821,120,87.103568
142.326655,120,87.122855
164.201702,120,87.142204
165.88338,120,87.161225
122.266246,120,87.180382
98.887552,120,87.199461
151.477915,120,87.219789
149.578149,120,87.239909
144.345828,120,87.260136
163.677754,120,87.279717
135.679349,120,87.298398
165.968609,120,87.315829
119.326082,120,87.333533
154.109651,120,87.35146
136.992632,120,87.369272
134.338198,120,87.387111
157.956894,120,87.742953
130.490284,120,87.763742
163.839154,120,87.783114
133.99768,120,87.802212
80.942439,120,87.821701
149.232422,120,87.840967
149.101728,120,87.860122
191.131511,120,87.880184
157.136967,120,87.899975
158.664087,120,87.919683
151.513822,120,87.939562
128.836022,120,87.958848
161.832231,120,87.977399
137.593224,120,87.995008
94.144122,120,88.010635
153.578722,120,88.02725
147.911452,120,88.043328
154.64505,120,88.324324
146.866665,120,88.343288
123.40125,120,88.362593
163.740236,120,88.38266
152.998699,120,88.402769
139.415714,120,88.42257
131.257615,120,88.442372
91.086147,120,88.461893
137.69156,120,88.481347
124.738072,120,88.501135
153.023,120,88.519836
152.905744,120,88.537539
159.093396,120,88.554868
158.593127,120,88.572011
158.832081,120,88.588641
161.039425,120,88.604209
91.057424,120,88.62017
146.639054,120,88.89522
161.861234,120,88.914825
150.225125,120,88.934406
108.250555,120,88.954319
152.635152,120,88.974502
106.979907,120,88.993332
121.685036,120,89.012581
167.08976,120,89.032447
160.617825,120,89.053038
125.877999,120,89.073916
154.366777,120,89.094266
156.875013,120,89.111857
157.503851,120,89.128969
116.690932,120,89.145282
151.623891,120,89.162428
141.620112,120,89.178015
162.310579,120,89.193877
166.486111,120,89.468316
147.157941,120,89.487474
145.475254,120,89.506874
154.439063,120,89.526273
150.960884,120,89.545573
155.389102,120,89.564984
136.481577,120,89.584045
96.057872,120,89.602985
164.381966,120,89.622131
152.750953,120,89.641528
148.832971,120,89.660636
145.727103,120,89.678432
149.972481,120,89.696001
147.416556,120,89.713341
163.5364,120,89.730564
150.256483,120,89.746527
137.096908,120,89.762958
161.511386,120,90.041191
127.858444,120,90.061496
118.797008,120,90.081358
148.556443,120,90.101386
165.722728,120,90.120964
100.640213,120,90.139954
153.39559,120,90.159932
115.123755,120,90.180113
165.167075,120,90.199992
165.158149,120,90.219975
149.91132,120,90.239071
164.647633,120,90.256789
137.934578,120,90.274658
159.76359,120,90.292489
158.562461,120,90.309729
146.069991,120,90.325666
160.169099,120,90.341314
153.630909,120,90.612319
161.064185,120,90.632599
117.349657,120,90.652403
151.302846,120,90.67282
143.275093,120,90.692776
142.937617,120,90.713363
152.536597,120,90.733286
121.878287,120,90.75307
124.569486,120,90.772758
155.514363,120,90.792396
148.155704,120,90.812138
142.776894,120,90.830462
160.660405,120,90.847225
162.996364,120,90.863152
107.062238,120,90.879823
147.409707,120,90.896775
152.41067,120,90.91369
166.647684,120,91.187986
134.67727,120,91.207388
89.579806,120,91.226425
164.146606,120,91.245361
142.453953,120,91.264295
146.888764,120,91.283539
150.331123,120,91.302793
146.080805,120,91.322001
135.072432,120,91.341086
149.633147,120,91.361023
147.049974,120,91.380833
130.868872,120,91.399121
133.132533,120,91.41703
122.510338,120,91.433696
157.308926,120,91.450934
94.963447,120,91.467949
124.950719,120,91.484602
160.777087,120,91.829938
151.352781,120,91.851118
133.898441,120,91.871021
157.800165,120,91.890506
87.439246,120,91.912147
84.877909,120,91.929857
166.251768,120,91.94804
84.882118,120,91.966579
117.809508,120,91.985749
159.507542,120,92.005373
158.522055,120,92.024853
151.108615,120,92.043253
79.493046,120,92.06127
159.074483,120,92.078604
156.763879,120,92.095881
147.647952,120,92.112903
151.2306,120,92.129962
159.511513,120,92.449925
165.133207,120,92.470104
138.519184,120,92.490019
161.673613,120,92.510019
143.293541,120,92.530478
146.633121,120,92.550517
155.723925,120,92.57102
146.775518,120,92.592293
152.531096,120,92.613134
122.54179,120,92.633914
158.133059,120,92.65371
125.267002,120,92.672476
151.799043,120,92.690704
153.109805,120,92.708191
88.760846,120,92.724384
147.458809,120,92.741016
164.634398,120,92.75765
158.658132,120,93.040046
145.229206,120,93.059859
166.856681,120,93.079369
150.378567,120,93.098529
105.77711,120,93.118261
153.564263,120,93.138367
185.12607,120,93.157899
150.858237,120,93.177702
153.391489,120,93.198141
147.324293,120,93.218301
192.331728,120,93.23915
156.961572,120,93.258519
139.324911,120,93.275614
154.229567,120,93.293018
134.676188,120,93.31036
159.6172,120,93.325984
145.092132,120,93.341319
150.65102,120,93.357899
146.704564,120,93.646641
161.616265,120,93.66743
162.477264,120,93.687568
160.154924,120,93.70767
139.907057,120,93.72782
136.286454,120,93.748958
145.838259,120,93.769678
161.96356,120,93.790302
140.431567,120,93.81133
150.499525,120,93.831661
157.852966,120,93.851247
158.285979,120,93.869289
161.43839,120,93.887242
121.838084,120,93.904684
161.911467,120,93.922012
163.282532,120,93.939311
164.584955,120,93.956144
130.811129,120,94.246116
125.37049,120,94.267737
163.157764,120,94.289181
124.95578,120,94.311479
155.339132,120,94.334294
149.169001,120,94.356622
141.120811,120,94.378718
154.13685,120,94.40058
91.358526,120,94.422513
153.831051,120,94.443096
83.390494,120,94.462083
192.396531,120,94.479991
155.823296,120,94.497762
157.066701,120,94.515634
158.745299,120,94.533059
143.582505,120,94.550731
192.050567,120,94.568008
154.182834,120,94.875748
150.143818,120,94.899603
165.007478,120,94.92261
116.501853,120,94.945611
156.500587,120,94.967226
148.121891,120,94.989836
132.05731,120,95.012376
111.004438,120,95.03493
162.30833,120,95.057332
110.47772,120,95.078095
79.16771,120,95.09681
132.038504,120,95.115199
166.407532,120,95.133599
138.254679,120,95.151994
152.508037,120,95.170254
133.603767,120,95.18809
147.159904,120,95.205662
165.532558,120,95.607394
148.380192,120,95.629916
191.249399,120,95.652209
96.752305,120,95.674477
186.468063,120,95.696691
125.871036,120,95.718878
153.388619,120,95.741092
153.157248,120,95.763262
111.59436,120,95.78542
161.572584,120,95.80824
149.951741,120,95.827929
113.553095,120,95.847396
158.585408,120,95.86581
103.887146,120,95.884067
157.143237,120,95.902204
104.932877,120,95.920325
112.717646,120,95.938099
136.250769,120,96.255276
162.420246,120,96.278783
90.170814,120,96.302141
94.933143,120,96.325463
154.273496,120,96.348695
97.901682,120,96.371897
192.627525,120,96.395168
121.59416,120,96.418514
91.050124,120,96.442005
164.289956,120,96.463581
149.643481,120,96.482486
151.217816,120,96.500442
131.261569,120,96.517977
191.559375,120,96.536887
162.501873,120,96.555488
166.904443,120,96.573897
119.314392,120,96.591674
190.874974,120,96.904272
162.23977,120,96.92608
122.611437,120,96.948345
143.758894,120,96.970927
154.440317,120,96.993589
163.402687,120,97.015963
145.564767,120,97.039508
166.634453,120,97.062811
122.46167,120,97.086108
101.969321,120,97.108348
118.163257,120,97.127996
107.14028,120,97.146562
112.917379,120,97.164958
108.755507,120,97.183392
157.861942,120,97.201647
143.930797,120,97.21916
91.151329,120,97.236388
134.319851,120,97.536691
86.987087,120,97.55832
126.786465,120,97.580177
160.694967,120,97.60184
125.991324,120,97.623328
159.163792,120,97.645023
154.154055,120,97.667192
167.897377,120,97.688694
157.154718,120,97.710406
153.755437,120,97.731458
153.916796,120,97.751534
150.337381,120,97.769318
159.094484,120,97.786892
141.342544,120,97.804398
165.42674,120,97.821531
164.722611,120,97.838316
141.02025,120,97.85502
122.67512,120,98.181921
121.904174,120,98.203676
127.101236,120,98.225197
155.217958,120,98.246652
153.430189,120,98.268062
160.851449,120,98.289477
146.548795,120,98.310988
149.294989,120,98.332481
160.20057,120,98.354208
145.32936,120,98.376246
153.343979,120,98.396187
129.107432,120,98.414973
148.237996,120,98.433243
71.044563,120,98.452043
140.777229,120,98.469963
160.309452,120,98.486805
108.198746,120,98.503623
94.589479,120,98.788576
161.706875,120,98.809501
153.759671,120,98.829929
119.529225,120,98.85057
92.463238,120,98.871375
138.697711,120,98.892721
166.570057,120,98.91472
157.882466,120,98.936521
103.985471,120,98.958285
159.698665,120,98.979101
99.185374,120,98.999577
100.406349,120,99.018168
146.451317,120,99.036658
154.744044,120,99.054937
151.666732,120,99.072151
143.809258,120,99.08889
134.161691,120,99.105303
132.089553,120,99.387406
86.755933,120,99.407594
160.69678,120,99.428501
158.631242,120,99.448684
144.739577,120,99.46954
162.587875,120,99.489548
132.410347,120,99.510333
142.857822,120,99.531167
159.080309,120,99.552396
99.027814,120,99.574276
188.138986,120,99.594979
122.593128,120,99.61381
148.93866,120,99.632221
153.067878,120,99.650407
72.42665,120,99.667611
134.595668,120,99.684484
155.482794,120,99.700887
155.760531,120,99.977065
83.566524,120,99.996835
151.507697,120,100.016703
87.627649,120,100.036526
160.619398,120,100.056654
151.35612,120,100.076765
144.538848,120,100.097281
163.733821,120,100.117301
162.123329,120,100.137578
144.726663,120,100.157285
150.943837,120,100.17808
166.817603,120,100.198024
143.218775,120,100.21732
151.403227,120,100.235112
153.980189,120,100.252962
148.386916,120,100.269943
189.61589,120,100.286374
155.35719,120,100.56428
98.788467,120,100.58484
115.14129,120,100.605158
108.495595,120,100.625468
90.84488,120,100.64562
123.017313,120,100.665513
155.478139,120,100.68524
158.36801,120,100.705051
153.590204,120,100.724938
161.200238,120,100.744973
77.94258,120,100.76495
165.43339,120,100.783847
184.006432,120,100.802421
138.769394,120,100.820179
85.834031,120,100.837056
158.275148,120,100.85383
106.315787,120,100.87107
154.485603,120,101.161359
120.315665,120,101.181037
146.068393,120,101.200484
115.01074,120,101.21985
145.170761,120,101.239218
165.97337,120,101.258835
166.859178,120,101.278477
157.406585,120,101.298358
157.79848,120,101.319059
141.836169,120,101.339322
113.216427,120,101.359763
156.394531,120,101.378902
159.221508,120,101.398112
163.535366,120,101.416632
163.607085,120,101.434047
147.062668,120,101.45092
188.863119,120,101.467128
133.476837,120,101.737891
87.33244,120,101.758533
150.445701,120,101.778929
149.296044,120,101.79906
148.355671,120,101.819179
167.300742,120,101.83854
146.424984,120,101.858522
88.028601,120,101.879633
93.284589,120,101.89997
160.347643,120,101.920363
113.353108,120,101.940306
138.655171,120,101.959057
162.853255,120,101.976666
130.139915,120,101.994829
193.730664,120,102.012522
114.057852,120,102.028911
151.444016,120,102.045685
148.186226,120,102.321055
102.734205,120,102.341179
123.06281,120,102.360879
128.243089,120,102.381299
153.480239,120,102.401738
150.496892,120,102.421331
191.974451,120,102.440705
94.273682,120,102.460127
142.25823,120,102.481321
161.237274,120,102.501666
160.997011,120,102.522351
99.357879,120,102.542325
111.925409,120,102.560436
139.078612,120,102.578007
143.025646,120,102.595998
155.860657,120,102.612782
127.327522,120,102.629349
153.133132,120,102.645936
157.327972,120,103.224576
150.213095,120,103.247586
100.638881,120,103.269191
142.809993,120,103.292335
145.91746,120,103.31122
166.668285,120,103.331018
86.534073,120,103.351166
164.555547,120,103.369893
157.246101,120,103.389312
122.99235,120,103.408245
117.988563,120,103.426529
155.79648,120,103.444532
103.498736,120,103.461779
164.888757,120,103.479682
123.458277,120,103.496793
135.001118,120,103.513713
104.95474,120,103.529785
163.398039,120,103.816289
80.994988,120,103.835609
155.261852,120,103.85483
157.885123,120,103.874012
143.228548,120,103.89382
100.316217,120,103.912909
148.321778,120,103.936652
164.475965,120,103.956291
154.273538,120,103.976412
128.463621,120,103.996421
155.814775,120,104.016725
131.249663,120,104.035097
129.386256,120,104.053298
166.939198,120,104.070858
150.787655,120,104.08721
134.525277,120,104.103208
132.92079,120,104.119374
161.797034,120,104.403078
167.937461,120,104.423368
128.576675,120,104.444122
154.339255,120,104.464335
155.503984,120,104.485074
98.316335,120,104.505682
126.722696,120,104.526838
137.487686,120,104.54865
163.453525,120,104.56932
144.444888,120,104.590415
152.550288,120,104.609811
159.196004,120,104.628604
155.471268,120,104.646377
149.34049,120,104.66363
117.325458,120,104.680442
167.619493,120,104.69687
109.72278,120,104.713247
154.802229,120,105.002522
158.854696,120,105.022959
140.283462,120,105.04336
161.431627,120,105.063686
163.84937,120,105.084748
122.44295,120,105.105339
143.503523,120,105.125853
160.241719,120,105.147036
155.80656,120,105.168949
87.292018,120,105.189995
162.086809,120,105.209556
142.363368,120,105.228339
149.556041,120,105.246375
138.049849,120,105.264136
143.471263,120,105.28313
149.174672,120,105.302262
117.232213,120,105.319865
100.065561,120,105.607844
100.866549,120,105.627242
160.714626,120,105.646473
152.093063,120,105.66579
74.393709,120,105.685547
139.036967,120,105.705474
144.422032,120,105.725299
113.428482,120,105.74683
148.810962,120,105.767873
167.513049,120,105.788859
156.310661,120,105.809362
107.286365,120,105.827555
180.658164,120,105.845895
156.029817,120,105.86261
96.027634,120,105.878869
148.379021,120,105.895308
143.042047,120,105.911622
166.334947,120,106.202903
167.203184,120,106.222722
159.424111,120,106.241992
163.203081,120,106.261152
152.096408,120,106.280315
158.730639,120,106.301008
161.011454,120,106.322047
94.004929,120,106.34242
166.422597,120,106.362353
160.128147,120,106.382215
86.131084,120,106.401921
139.273852,120,106.420736
160.782063,120,106.439588
76.482101,120,106.457395
191.539421,120,106.474529
111.508497,120,106.491252
145.755872,120,106.507206
165.162969,120,106.775789
134.97936,120,106.794853
152.318604,120,106.814091
152.160075,120,106.834243
160.083779,120,106.854426
164.736725,120,106.874458
123.439087,120,106.894512
161.355595,120,106.914687
117.94001,120,106.934793
106.085613,120,106.954107
138.232524,120,106.973351
152.571243,120,106.992622
189.888234,120,107.011515
164.548263,120,107.029276
119.801005,120,107.047066
90.476487,120,107.065298
158.318817,120,107.084713
186.444577,120,107.38922
160.122635,120,107.408666
134.08652,120,107.428007
149.987385,120,107.447681
108.561833,120,107.468107
140.785112,120,107.487666
150.055546,120,107.50712
119.392382,120,107.527016
159.833502,120,107.547317
155.202287,120,107.567027
129.153447,120,107.587755
165.478766,120,107.607232
149.97255,120,107.62592
158.147883,120,107.64403
133.191147,120,107.661295
97.948483,120,107.678812
95.0615,120,107.69535
152.129758,120,107.970155
155.039396,120,107.989579
140.396878,120,108.009628
166.644894,120,108.029742
168.252685,120,108.049385
149.348536,120,108.068988
99.541664,120,108.088612
166.236705,120,108.108335
160.176261,120,108.127983
160.914365,120,108.147856
140.239287,120,108.168167
134.793258,120,108.186546
159.602265,120,108.204324
150.208378,120,108.221695
150.552709,120,108.239143
165.581824,120,108.256004
126.131202,120,108.272711
166.42467,120,108.54485
116.469014,120,108.564362
96.719075,120,108.583734
163.529714,120,108.603015
156.111697,120,108.622306
128.994145,120,108.641554
137.009213,120,108.660842
161.771061,120,108.680353
141.364259,120,108.700099
98.391197,120,108.719858
142.304282,120,108.739543
150.933214,120,108.759001
165.037556,120,108.777271
146.073684,120,108.79496
124.283392,120,108.811743
111.913,120,108.828952
138.709777,120,108.845875
121.87832,120,109.122553
68.071576,120,109.143245
155.264739,120,109.163721
147.168616,120,109.184146
94.818979,120,109.204538
156.390689,120,109.225012
126.717626,120,109.24614
159.100075,120,109.266647
152.164002,120,109.28772
144.938541,120,109.308804
186.748449,120,109.328863
90.477775,120,109.347562
151.289818,120,109.366111
143.094285,120,109.384333
122.682887,120,109.401486
154.854081,120,109.417868
192.402044,120,109.434399
148.288895,120,109.836046
162.85922,120,109.855345
145.343974,120,109.87362
131.180696,120,109.893841
162.758276,120,109.914117
152.605752,120,109.935262
140.150685,120,109.955969
139.713684,120,109.975822
109.175146,120,109.996458
135.23816,120,110.01747
164.048364,120,110.038135
100.617536,120,110.057697
163.083597,120,110.075295
154.019552,120,110.094144
155.792119,120,110.112914
156.38488,120,110.131502
143.951346,120,110.150125
137.205584,120,110.465482
137.991228,120,110.486766
127.960448,120,110.507419
166.81555,120,110.528623
136.678112,120,110.549479
145.828385,120,110.570653
162.757252,120,110.592086
164.369984,120,110.613514
123.372094,120,110.634877
155.743152,120,110.656247
161.614293,120,110.676812
143.03904,120,110.695308
192.698416,120,110.71331
97.968789,120,110.731701
154.494968,120,110.748317
108.974601,120,110.76449
159.410801,120,110.781363
118.079992,120,111.063705
124.560341,120,111.08399
164.706675,120,111.103972
132.869945,120,111.12469
119.068062,120,111.146506
161.513137,120,111.168144
160.774863,120,111.189842
148.313688,120,111.211583
159.525904,120,111.233268
152.797124,120,111.254892
158.69185,120,111.27579
165.8137,120,111.294027
155.81265,120,111.311651
161.239658,120,111.329949
163.344966,120,111.347613
102.313649,120,111.364537
156.875178,120,111.381197
167.176524,120,111.666858
160.356383,120,111.687774
138.777365,120,111.709011
161.857563,120,111.730266
151.779685,120,111.751543
87.62868,120,111.772809
165.605535,120,111.794497
153.016558,120,111.81631
164.73585,120,111.83793
156.998126,120,111.859491
94.399671,120,111.88065
89.451762,120,111.899106
166.810618,120,111.917273
163.92695,120,111.935308
160.89976,120,111.95293
143.296539,120,111.970072
145.503594,120,111.986963
101.894247,120,112.003758
91.665865,120,112.288803
161.700635,120,112.30923
148.452483,120,112.330001
159.683715,120,112.350825
158.963409,120,112.371623
133.157342,120,112.392421
145.164573,120,112.413175
137.202311,120,112.433936
103.989664,120,112.454634
152.600563,120,112.476963
159.200614,120,112.49681
102.777992,120,112.515521
157.431846,120,112.533521
82.593518,120,112.552625
150.54639,120,112.570461
149.717653,120,112.588652
116.260172,120,112.605848
164.575247,120,112.928215
96.871372,120,112.950203
158.312581,120,112.971856
165.986685,120,112.993746
164.023754,120,113.015345
93.223632,120,113.037351
107.601012,120,113.059976
168.113539,120,113.081174
159.343816,120,113.100925
128.622459,120,113.120051
160.257258,120,113.138595
101.678491,120,113.157094
165.467318,120,113.17567
92.794417,120,113.193503
166.65833,120,113.211726
160.859079,120,113.228668
129.244388,120,113.246088
136.119648,120,114.003094
127.95244,120,114.023928
157.571898,120,114.044836
101.637179,120,114.066647
119.806748,120,114.088943
153.606048,120,114.110617
165.407593,120,114.130862
110.786626,120,114.153434
187.806064,120,114.173653
126.31997,120,114.194812
156.161745,120,114.215212
114.506299,120,114.23534
165.501464,120,114.256607
164.384591,120,114.284769
140.116365,120,114.310026
141.603014,120,114.333309
92.81756,120,114.359251
151.067682,120,115.241901
153.170635,120,115.266816
162.591507,120,115.291196
139.506788,120,115.315313
101.049642,120,115.339906
131.317105,120,115.365766
104.834665,120,115.389377
113.835462,120,115.415585
164.83105,120,115.448202
139.124066,120,115.474046
154.582307,120,115.495041
130.919527,120,115.515122
162.693251,120,115.534951
156.139189,120,115.557538
156.831611,120,115.59344
145.474679,120,115.622868
157.419032,120,115.647154
154.619235,120,116.232513
143.644217,120,116.254031
153.918657,120,116.274669
131.609975,120,116.294856
132.58005,120,116.315764
151.038136,120,116.336789
163.274509,120,116.357731
82.855678,120,116.379322
122.890271,120,116.400514
159.417635,120,116.423238
157.244464,120,116.443741
160.492057,120,116.462748
143.424644,120,116.481306
144.235363,120,116.499713
141.866454,120,116.516864
150.23207,120,116.534344
105.384036,120,116.551866
144.522202,120,116.856535
135.051039,120,116.877279
125.86953,120,116.89893
97.990255,120,116.921986
163.736263,120,116.944695
160.678397,120,116.967745
150.715251,120,116.990738
140.270068,120,117.013748
145.549445,120,117.037022
105.665566,120,117.059775
126.617435,120,117.080249
181.898631,120,117.099402
151.516422,120,117.119558
103.126879,120,117.13892
159.247314,120,117.158737
161.558255,120,117.178949
125.784343,120,117.198426
158.316348,120,117.540212
161.707366,120,117.564075
138.643272,120,117.587495
