#{"t_start": 1746155271.0353222, "env_id": "None"}
r,l,t
30.710943,120,37.198809
33.470268,120,37.214535
23.413756,120,37.230164
16.62467,120,37.245839
28.028175,120,37.261439
22.666903,120,37.277783
24.893835,120,37.294322
26.139624,120,37.311663
20.451329,120,37.328705
38.334566,120,37.344434
17.414158,120,37.360095
30.84284,120,37.375672
22.255573,120,37.391586
15.684945,120,37.407807
28.37592,120,37.42391
17.571869,120,37.439644
31.980822,120,37.455372
28.599542,120,37.471084
23.96788,120,37.486971
25.361314,120,37.502888
15.729773,120,37.519088
26.700877,120,37.535278
32.320472,120,37.573425
34.380348,120,37.590154
35.503701,120,37.606928
9.943134,120,37.624151
19.987412,120,37.641852
32.932179,120,37.659477
17.655366,120,37.677285
33.321944,120,37.695465
26.778,120,37.713823
16.187485,120,37.731679
19.366803,120,37.749398
18.367866,120,37.767269
15.404092,120,37.784411
30.828936,120,37.800907
30.029,120,37.816483
17.486605,120,37.832366
31.98284,120,37.847977
21.155764,120,37.863726
23.356332,120,37.879865
30.072231,120,37.896359
12.225277,120,37.911794
28.525055,120,37.927237
24.65013,120,37.942588
21.515926,120,37.95869
12.158005,120,37.974558
41.289719,120,37.99036
24.97719,120,38.006483
39.543736,120,38.022568
27.463523,120,38.038708
36.041039,120,38.054747
11.208167,120,38.070352
30.828909,120,38.08592
26.098202,120,38.102173
27.015118,120,38.118081
26.824189,120,38.13437
20.287614,120,38.150673
24.366864,120,38.166835
13.514722,120,38.182894
26.99029,120,38.198947
19.966572,120,38.21439
28.566857,120,38.230289
16.22575,120,38.246095
25.776319,120,38.285213
18.559173,120,38.301833
23.499796,120,38.318424
12.578062,120,38.334963
18.493161,120,38.352669
13.208449,120,38.370579
19.979161,120,38.388905
32.462153,120,38.407233
38.743078,120,38.425523
26.142808,120,38.443919
30.868748,120,38.46187
14.92049,120,38.479605
22.985536,120,38.495741
24.497859,120,38.512065
30.78332,120,38.528135
27.573698,120,38.544393
33.996064,120,38.560319
28.682471,120,38.576241
20.4204,120,38.592152
32.849488,120,38.608256
29.585427,120,38.624277
15.638141,120,38.640508
23.565918,120,38.656637
27.38108,120,38.672252
12.613451,120,38.688191
36.472428,120,38.704168
31.146289,120,38.720151
28.62217,120,38.73589
32.726245,120,38.752027
24.882904,120,38.767897
27.53895,120,38.783847
35.211743,120,38.799791
33.403133,120,38.815577
16.29598,120,38.830973
41.673682,120,38.846885
17.641113,120,38.862556
27.058744,120,38.878147
19.55362,120,38.894028
17.033084,120,38.909936
24.490935,120,38.925574
30.46288,120,38.944137
23.211813,120,38.982798
28.096416,120,38.999157
29.381042,120,39.015448
27.664159,120,39.031719
15.568713,120,39.04797
35.235841,120,39.064287
31.211524,120,39.081288
24.758006,120,39.098811
23.04534,120,39.11644
18.440801,120,39.134314
22.760058,120,39.151936
40.491526,120,39.169404
25.758426,120,39.18678
22.556502,120,39.203448
31.024272,120,39.219738
17.159816,120,39.235904
28.026111,120,39.252015
19.011453,120,39.268153
18.549895,120,39.284205
29.628404,120,39.300818
32.313624,120,39.316876
30.741915,120,39.332918
16.232991,120,39.348617
33.508742,120,39.364416
41.087773,120,39.380167
31.527915,120,39.395834
26.359129,120,39.411531
17.651612,120,39.427247
35.591772,120,39.442942
24.647939,120,39.458513
15.792538,120,39.474224
15.407268,120,39.490016
15.921069,120,39.505542
15.126254,120,39.521059
36.675245,120,39.536533
18.975556,120,39.552061
14.825482,120,39.567589
24.998044,120,39.583498
25.372941,120,39.599653
21.444702,120,39.615413
17.761652,120,39.631595
24.316367,120,39.647743
29.47096,120,39.686787
22.620731,120,39.703596
27.553598,120,39.7203
31.79874,120,39.736883
34.527904,120,39.753405
42.632268,120,39.771039
21.044231,120,39.789088
24.272985,120,39.807435
26.75083,120,39.825963
20.606567,120,39.84404
26.354098,120,39.86175
40.021704,120,39.879503
28.251547,120,39.897248
27.123913,120,39.913983
25.908477,120,39.929352
19.730615,120,39.944741
16.975518,120,39.96023
18.800916,120,39.976239
31.206465,120,39.992352
35.507938,120,40.0082
24.271996,120,40.024138
21.09409,120,40.040192
28.856812,120,40.056622
13.490547,120,40.073605
35.550452,120,40.09205
30.212638,120,40.108929
31.470328,120,40.125069
26.15367,120,40.140835
28.020135,120,40.156556
20.681626,120,40.172245
20.178859,120,40.187904
28.335125,120,40.203552
18.554968,120,40.219752
19.141038,120,40.236565
19.015417,120,40.252988
39.304899,120,40.269309
32.679025,120,40.285598
37.629941,120,40.301983
24.161332,120,40.318931
29.324113,120,40.33547
9.121182,120,40.351836
29.231446,120,40.368328
20.919801,120,40.40743
28.43017,120,40.423609
33.449878,120,40.439996
17.029303,120,40.457162
28.072419,120,40.474315
33.718699,120,40.491566
32.541868,120,40.509294
28.679807,120,40.527273
32.110264,120,40.544951
20.910727,120,40.562537
33.532881,120,40.579705
25.558916,120,40.597281
27.725552,120,40.613577
31.001959,120,40.629803
29.808029,120,40.645648
31.347866,120,40.661687
15.674773,120,40.678255
19.919537,120,40.69409
17.199623,120,40.709527
39.789276,120,40.724925
37.975205,120,40.74057
26.453311,120,40.756818
29.422467,120,40.772882
20.46229,120,40.788991
31.736932,120,40.805139
22.535369,120,40.821321
26.90794,120,40.837459
32.678901,120,40.853538
19.102096,120,40.86969
23.589132,120,40.885751
30.614469,120,40.901974
34.11432,120,40.918087
32.992825,120,40.933715
24.206257,120,40.94942
23.326157,120,40.965563
32.428734,120,40.981948
19.324325,120,40.998071
22.303253,120,41.014151
18.450053,120,41.030207
40.686583,120,41.046218
19.768733,120,41.06218
33.126531,120,41.09957
36.664868,120,41.116366
42.167365,120,41.133111
30.113997,120,41.149794
27.728118,120,41.167043
35.032118,120,41.184805
17.714593,120,41.202817
22.48343,120,41.221023
19.898723,120,41.239507
37.468553,120,41.257725
31.687789,120,41.275583
33.847958,120,41.293799
17.482473,120,41.310422
22.442084,120,41.326564
22.993235,120,41.342035
44.972527,120,41.358294
27.365809,120,41.374146
30.845627,120,41.390348
41.451191,120,41.406419
29.813825,120,41.422485
28.297177,120,41.438563
35.495064,120,41.454578
24.464855,120,41.470934
20.88797,120,41.487038
25.477541,120,41.503147
38.034929,120,41.519021
39.012077,120,41.535083
29.85688,120,41.551027
36.952866,120,41.566949
35.76269,120,41.58302
21.084927,120,41.599038
17.665174,120,41.61504
29.898901,120,41.631175
37.336541,120,41.647286
34.741952,120,41.663353
30.717495,120,41.679495
19.86063,120,41.695136
24.649267,120,41.710936
39.694863,120,41.727098
32.630382,120,41.743563
26.245644,120,41.760801
29.532006,120,41.77733
19.339462,120,41.816658
15.436308,120,41.83353
36.310985,120,41.850237
29.491305,120,41.86687
27.782293,120,41.883655
32.069657,120,41.900894
15.30593,120,41.919144
23.279139,120,41.937413
27.578664,120,41.955643
32.69215,120,41.973989
31.982271,120,41.991597
22.328923,120,42.009195
29.144224,120,42.025784
31.949095,120,42.041288
22.929043,120,42.057254
37.506864,120,42.07315
28.490181,120,42.08924
40.314376,120,42.10502
17.699733,120,42.121126
36.352335,120,42.137196
19.556933,120,42.153178
31.785102,120,42.16917
35.849129,120,42.18521
18.387009,120,42.201229
19.818287,120,42.217277
36.174513,120,42.232869
22.036616,120,42.248406
25.968158,120,42.263903
27.375982,120,42.279456
34.182143,120,42.295006
26.703986,120,42.310595
32.332888,120,42.326064
28.880641,120,42.34184
21.594634,120,42.357633
31.579669,120,42.373787
17.970275,120,42.389978
29.118012,120,42.406088
42.226478,120,42.422122
36.649922,120,42.438259
38.935041,120,42.454266
31.47174,120,42.47025
32.232477,120,42.486322
26.338232,120,42.524374
32.423222,120,42.540611
21.166976,120,42.556935
40.089758,120,42.574292
18.98574,120,42.591859
28.515451,120,42.609854
15.830351,120,42.627758
19.047958,120,42.645722
37.254948,120,42.663848
25.626869,120,42.681452
36.618028,120,42.699044
27.271406,120,42.716432
12.326408,120,42.733054
22.996961,120,42.749104
25.754382,120,42.764778
11.390336,120,42.780516
13.106321,120,42.796266
30.952327,120,42.811831
32.259425,120,42.827326
31.56898,120,42.842944
14.793109,120,42.858529
30.056642,120,42.874174
26.051011,120,42.889822
31.767726,120,42.905374
37.361104,120,42.9217
36.461396,120,42.937851
27.87607,120,42.953899
28.674918,120,42.969575
27.30096,120,42.985052
33.252922,120,43.000569
33.911207,120,43.016192
30.836934,120,43.032549
33.212837,120,43.049202
23.996902,120,43.065653
29.244961,120,43.085283
32.462587,120,43.103611
27.773697,120,43.121019
31.200657,120,43.137775
33.956348,120,43.154915
17.90208,120,43.171693
24.87894,120,43.19005
28.213587,120,43.230553
38.028608,120,43.247449
46.255859,120,43.264721
26.099469,120,43.281823
37.479581,120,43.299558
15.252228,120,43.317026
36.704267,120,43.333915
34.210462,120,43.351691
35.891551,120,43.371935
31.666288,120,43.40201
18.508697,120,43.421409
21.459562,120,43.443009
37.508852,120,43.460028
26.939575,120,43.476728
23.79592,120,43.493542
29.270118,120,43.510144
29.249538,120,43.52827
25.202271,120,43.545022
33.114816,120,43.561898
29.171571,120,43.578386
23.807113,120,43.598589
30.701379,120,43.615509
32.645579,120,43.632774
14.162684,120,43.650058
24.247513,120,43.668237
26.45192,120,43.685221
23.697433,120,43.701609
48.152379,120,43.718525
32.090716,120,43.736091
32.575252,120,43.75504
33.242606,120,43.77163
28.794868,120,43.78856
22.311674,120,43.805405
30.867267,120,43.823045
27.755769,120,43.840299
20.597757,120,43.857187
16.783022,120,43.873952
26.423524,120,43.890745
35.00252,120,43.907718
23.127608,120,43.925163
27.450595,120,43.941362
20.401305,120,43.957515
21.614281,120,44.005055
31.915154,120,44.023294
16.883261,120,44.041092
41.012064,120,44.059793
17.970495,120,44.07812
22.102348,120,44.095878
25.782867,120,44.114763
37.814006,120,44.132083
34.960135,120,44.150216
28.576902,120,44.168716
36.273672,120,44.18717
42.62423,120,44.204287
31.393622,120,44.222466
32.22282,120,44.238648
24.161656,120,44.254981
21.671056,120,44.27168
31.150493,120,44.28845
27.017828,120,44.305353
28.375954,120,44.322819
28.377267,120,44.33917
37.924729,120,44.355872
13.886413,120,44.372182
29.763702,120,44.389082
23.073695,120,44.406976
45.176296,120,44.424103
24.663334,120,44.441052
24.2732,120,44.458071
32.619889,120,44.474749
32.685859,120,44.491182
30.898363,120,44.508256
22.83712,120,44.525241
15.235991,120,44.542081
22.511938,120,44.558405
22.365929,120,44.574744
29.549608,120,44.591147
36.416271,120,44.608067
20.956583,120,44.624892
30.363551,120,44.642205
35.061151,120,44.659525
17.299648,120,44.676162
31.834377,120,44.692573
12.085631,120,44.708953
38.332096,120,44.749806
16.311195,120,44.767008
24.542216,120,44.783598
33.696576,120,44.800233
33.566317,120,44.817705
24.391229,120,44.836167
22.308274,120,44.853898
32.675789,120,44.872158
18.34473,120,44.890392
29.459975,120,44.908293
27.418906,120,44.926218
15.856921,120,44.944226
30.493015,120,44.960811
19.831294,120,44.978157
37.012129,120,44.995133
21.099566,120,45.012648
20.832957,120,45.030173
35.347074,120,45.047122
23.910868,120,45.064015
25.657467,120,45.081191
22.916683,120,45.108048
25.919491,120,45.125226
29.182681,120,45.142203
35.709473,120,45.159362
27.124972,120,45.175929
27.878094,120,45.193033
31.547293,120,45.209315
28.189981,120,45.227586
16.604695,120,45.244769
19.675513,120,45.261658
26.81885,120,45.279918
17.78918,120,45.296372
20.540754,120,45.312586
22.770297,120,45.329224
36.03151,120,45.345865
33.881143,120,45.362676
14.94923,120,45.37994
31.244304,120,45.39667
17.274504,120,45.412812
24.658521,120,45.431719
25.610696,120,45.448607
31.006981,120,45.492263
27.393521,120,45.511012
29.513408,120,45.529195
22.902085,120,45.545926
30.706436,120,45.563998
35.222514,120,45.582788
33.375266,120,45.601046
31.208097,120,45.619106
37.548321,120,45.637496
37.283452,120,45.65559
25.277043,120,45.673838
26.622529,120,45.692373
29.219027,120,45.711767
31.091441,120,45.729168
20.130369,120,45.746605
27.927395,120,45.762981
24.276666,120,45.779701
35.825246,120,45.797565
26.986593,120,45.814604
20.043869,120,45.832639
34.768177,120,45.849586
39.999666,120,45.867488
28.712875,120,45.884287
26.396208,120,45.901925
17.317299,120,45.919282
25.474918,120,45.937178
13.329748,120,45.956957
15.606937,120,45.97417
36.46976,120,45.994843
25.962811,120,46.012854
17.348165,120,46.031263
24.83395,120,46.054451
36.679648,120,46.074495
11.631947,120,46.094248
17.01752,120,46.113424
35.482367,120,46.131742
19.858742,120,46.149684
27.419552,120,46.168609
33.822701,120,46.185434
35.105334,120,46.203332
16.837343,120,46.223122
30.222848,120,46.240748
28.758416,120,46.291599
32.825787,120,46.308863
31.730126,120,46.326894
33.28446,120,46.348562
25.794785,120,46.365971
30.27506,120,46.383856
14.06295,120,46.402535
30.604787,120,46.421375
28.803468,120,46.439732
28.566939,120,46.459339
33.020011,120,46.477379
25.223881,120,46.495011
31.113599,120,46.512778
27.613641,120,46.531239
19.751868,120,46.54812
32.783279,120,46.56531
22.852777,120,46.581686
35.664579,120,46.600125
28.2926,120,46.617044
17.019724,120,46.634379
19.500215,120,46.651217
30.587709,120,46.668272
32.75618,120,46.685245
13.741794,120,46.701315
36.580853,120,46.718296
15.628237,120,46.735244
30.520801,120,46.752697
38.064677,120,46.769579
37.411284,120,46.785654
37.402608,120,46.802487
36.600755,120,46.819043
30.946113,120,46.835218
32.634866,120,46.851593
28.548867,120,46.869193
33.226943,120,46.885415
26.411158,120,46.902784
27.022682,120,46.91995
40.109165,120,46.9363
37.817051,120,46.953145
34.605473,120,46.970837
20.473116,120,46.987781
27.008834,120,47.003769
26.691925,120,47.058343
17.315623,120,47.084735
30.022129,120,47.106989
27.445237,120,47.12376
30.345574,120,47.146635
28.470712,120,47.167996
23.988597,120,47.189179
16.260156,120,47.207208
28.641278,120,47.230117
27.970873,120,47.24961
42.411869,120,47.26906
15.714433,120,47.289975
36.270597,120,47.308228
19.05006,120,47.328896
33.569555,120,47.34917
30.996685,120,47.370744
34.238364,120,47.397147
22.228685,120,47.41905
32.897575,120,47.442758
27.298468,120,47.495345
22.497411,120,47.536243
34.12547,120,47.55828
35.723525,120,47.581999
30.035911,120,47.600486
19.790793,120,47.620324
34.981554,120,47.641822
36.849436,120,47.673085
23.287058,120,47.7014
30.88052,120,47.726422
30.650422,120,47.757458
41.527183,120,47.808502
20.904509,120,47.829609
23.445632,120,47.849678
27.586091,120,47.868238
29.965994,120,47.888246
43.473493,120,47.906276
22.682664,120,47.926636
25.137645,120,47.951383
15.226722,120,47.973759
16.44655,120,47.99557
17.68624,120,48.017528
33.536779,120,48.107832
29.228061,120,48.139848
26.834083,120,48.171605
22.691326,120,48.190019
26.896037,120,48.209692
18.834809,120,48.233691
34.398578,120,48.255262
32.803499,120,48.280592
20.149839,120,48.299963
11.864541,120,48.31792
18.039566,120,48.337144
36.40929,120,48.354792
32.772501,120,48.380269
30.348873,120,48.415519
17.584782,120,48.449664
29.311439,120,48.503642
35.394461,120,48.523199
33.169366,120,48.540784
18.078372,120,48.560921
21.739261,120,48.578809
29.531568,120,48.5966
12.116327,120,48.613537
31.552186,120,48.633426
18.692896,120,48.652673
25.26316,120,48.672159
32.028136,120,48.691994
21.123179,120,48.709413
26.991202,120,48.726805
20.82174,120,48.743729
29.383631,120,48.763867
33.776043,120,48.782613
11.896725,120,48.802268
33.071553,120,48.820655
29.211157,120,48.838324
32.277652,120,48.855485
20.885662,120,48.873432
30.374709,120,48.89176
21.33581,120,48.909195
28.505234,120,48.92771
17.799221,120,48.944971
23.604419,120,48.966627
15.015219,120,48.985805
28.70595,120,49.037624
12.885119,120,49.195633
35.051973,120,49.251866
27.93698,120,49.397608
39.145293,120,49.493168
12.615702,120,49.666852
22.231256,120,49.698697
32.469762,120,49.719784
32.541311,120,49.738597
23.236568,120,49.757274
34.239461,120,49.774956
36.935636,120,49.794107
20.404721,120,49.81333
22.099453,120,49.832656
30.853078,120,49.859005
35.616183,120,49.887469
26.815312,120,49.926731
32.62764,120,49.989444
25.181677,120,50.024204
32.331913,120,50.074712
18.847874,120,50.114393
32.652594,120,50.147182
19.696279,120,50.183142
21.149518,120,50.230172
30.022871,120,50.322002
33.869206,120,50.356513
33.08667,120,50.390501
35.324431,120,50.419087
25.549165,120,50.447067
31.05584,120,50.503058
30.641179,120,50.563507
20.661663,120,50.581655
24.69599,120,50.603498
20.039269,120,50.622894
28.606248,120,50.640812
39.471387,120,50.660411
30.842113,120,50.691625
34.746164,120,50.710104
29.956736,120,50.730897
22.504384,120,50.751735
25.825615,120,50.775138
36.183081,120,50.797969
25.504258,120,50.931223
15.2999,120,50.958368
27.929561,120,50.983338
42.43563,120,51.014158
30.646496,120,51.037321
33.87404,120,51.062976
30.73613,120,51.086711
33.765415,120,51.11071
28.683727,120,51.136528
29.116647,120,51.161617
15.205474,120,51.183993
36.061113,120,51.203712
32.343877,120,51.223263
13.984364,120,51.24098
29.483575,120,51.2594
34.459456,120,51.278252
16.879666,120,51.297747
26.176941,120,51.318798
26.53635,120,51.340334
40.17351,120,51.369796
19.635484,120,51.404001
33.008639,120,51.427036
33.658588,120,51.449963
24.992562,120,51.517068
22.06644,120,51.547646
26.142155,120,51.57339
30.89249,120,51.599
21.428075,120,51.635288
37.754727,120,51.679536
24.411294,120,51.703063
33.250443,120,51.721071
36.702626,120,51.73829
28.06095,120,51.756096
21.344069,120,51.77394
36.339745,120,51.792786
25.302839,120,51.812054
16.714717,120,51.832457
42.314248,120,51.851425
26.367975,120,51.871149
20.195758,120,51.890859
22.631785,120,51.913209
27.272291,120,51.990352
34.115314,120,52.014174
26.761991,120,52.04821
30.26398,120,52.071006
27.953823,120,52.090051
37.435764,120,52.109242
17.302684,120,52.129126
20.743842,120,52.15022
23.172006,120,52.170859
32.482089,120,52.190733
27.880162,120,52.208621
27.927458,120,52.226388
24.649934,120,52.243702
47.234089,120,52.260832
39.114376,120,52.278943
30.363408,120,52.29855
23.496425,120,52.319667
17.220341,120,52.337852
32.979444,120,52.360487
25.284874,120,52.378401
27.876952,120,52.396643
31.695483,120,52.421372
33.73319,120,52.444388
14.916249,120,52.46344
33.281265,120,52.518342
31.682683,120,52.555393
21.01117,120,52.583527
33.507446,120,52.612434
43.666768,120,52.638376
34.671555,120,52.667133
32.30426,120,52.692945
38.636721,120,52.724378
32.309645,120,52.752677
15.409167,120,52.774832
18.214309,120,52.801411
16.285293,120,52.823112
31.814971,120,52.844659
21.909993,120,52.866186
33.336082,120,52.887307
28.583714,120,52.908572
31.829899,120,52.928685
42.611651,120,52.953701
17.024973,120,53.068532
26.578815,120,53.107506
29.473157,120,53.135966
29.106725,120,53.158102
33.085879,120,53.178448
36.461501,120,53.202292
30.872024,120,53.22963
33.686086,120,53.250726
17.23409,120,53.269132
19.626452,120,53.287035
16.332367,120,53.304781
24.791386,120,53.325382
17.596944,120,53.34662
15.585902,120,53.368844
28.096594,120,53.387837
34.530463,120,53.406352
23.813443,120,53.423874
25.238361,120,53.442693
35.600219,120,53.460805
25.30032,120,53.50194
22.629235,120,53.521822
30.287542,120,53.538785
29.514641,120,53.557714
36.101601,120,53.575489
48.441968,120,53.593168
20.281742,120,53.612075
23.214574,120,53.630759
27.292864,120,53.649673
15.948095,120,53.667542
14.597983,120,53.684988
37.580899,120,53.702755
23.547901,120,53.71967
17.310912,120,53.737395
35.126942,120,53.754198
51.210346,120,53.772248
33.407678,120,53.789956
33.708466,120,53.808086
36.538797,120,53.825313
34.08995,120,53.842687
19.159691,120,53.860097
40.392254,120,53.877725
29.178365,120,53.896942
21.475922,120,53.950844
27.625134,120,53.969451
18.049979,120,53.988256
33.618259,120,54.006919
26.719994,120,54.025442
27.369245,120,54.052343
20.449944,120,54.071488
34.505598,120,54.090403
36.186215,120,54.108998
29.379381,120,54.128122
30.605372,120,54.147102
32.526789,120,54.166023
31.583603,120,54.185072
18.911532,120,54.203944
22.183213,120,54.225573
37.60159,120,54.243846
36.014211,120,54.261809
33.221198,120,54.28393
34.234671,120,54.301587
33.703637,120,54.320036
36.961885,120,54.345815
21.442665,120,54.369014
27.769199,120,54.38817
30.754731,120,54.406713
35.83506,120,54.425418
37.832928,120,54.443888
24.602942,120,54.46375
34.528353,120,54.52868
22.655042,120,54.550281
30.062547,120,54.570676
29.407734,120,54.58854
17.157142,120,54.606596
26.454238,120,54.626136
17.757725,120,54.644189
29.772855,120,54.662554
16.798148,120,54.681456
34.570164,120,54.6995
32.272728,120,54.719141
20.525086,120,54.738133
20.11327,120,54.760121
24.736212,120,54.780753
29.074693,120,54.843828
27.96049,120,54.86408
31.371533,120,54.882853
36.633397,120,54.900631
22.56685,120,54.920217
24.915551,120,54.939459
32.1976,120,54.961384
29.843407,120,54.980487
32.187954,120,54.9985
30.60768,120,55.018072
35.843384,120,55.043773
18.264229,120,55.064134
30.846508,120,55.082513
25.039278,120,55.100803
35.646679,120,55.119316
21.267679,120,55.137089
33.970128,120,55.156655
46.003016,120,55.174194
21.256553,120,55.192673
24.942006,120,55.21208
31.605354,120,55.229948
31.309633,120,55.248637
31.296388,120,55.267801
20.68844,120,55.286869
17.051606,120,55.30733
27.120845,120,55.326404
32.024033,120,55.345507
34.989832,120,55.363938
41.095587,120,55.384392
22.419144,120,55.401756
20.145437,120,55.419485
18.02285,120,55.438087
16.512075,120,55.459052
32.288499,120,55.508523
34.218207,120,55.532675
39.215142,120,55.55048
22.605262,120,55.569412
31.568931,120,55.588224
35.416303,120,55.609193
17.477897,120,55.628514
31.126052,120,55.646517
25.323795,120,55.664026
26.101937,120,55.7214
33.924196,120,55.740731
16.356708,120,55.764495
27.017696,120,55.785313
27.177372,120,55.805144
25.123424,120,55.830165
35.722913,120,55.854325
20.790929,120,55.87968
32.236835,120,55.90081
33.180167,120,55.924148
29.918243,120,55.945478
14.46938,120,55.97531
17.34204,120,56.002029
26.613713,120,56.021254
29.741921,120,56.061511
15.500863,120,56.095049
36.468078,120,56.119919
15.561526,120,56.143025
29.747514,120,56.170674
20.151329,120,56.190532
30.782867,120,56.211422
34.105881,120,56.231306
18.778972,120,56.250891
24.39622,120,56.270471
20.45395,120,56.290348
41.424079,120,56.310432
21.067214,120,56.328035
39.761079,120,56.345653
39.417226,120,56.364751
26.738731,120,56.384707
22.455576,120,56.403657
33.16263,120,56.42251
23.77987,120,56.441519
23.343521,120,56.461726
18.952403,120,56.496491
18.429693,120,56.522889
29.265203,120,56.540542
46.035297,120,56.559348
35.478949,120,56.57975
12.469042,120,56.597653
29.210071,120,56.616287
38.833356,120,56.634519
25.240072,120,56.69021
23.518294,120,56.708494
18.874979,120,56.727609
39.989807,120,56.746454
23.528882,120,56.764846
32.308989,120,56.783205
31.896213,120,56.803139
40.552522,120,56.822096
40.630853,120,56.841116
24.161804,120,56.860298
28.503079,120,56.878772
24.273839,120,56.897212
30.747582,120,56.916816
25.544482,120,56.935626
34.707662,120,56.954253
36.05866,120,56.973506
32.66885,120,56.993106
31.567919,120,57.010389
32.329257,120,57.027712
21.768946,120,57.045168
33.015824,120,57.062711
28.610358,120,57.079967
16.235712,120,57.09726
36.866471,120,57.114958
33.212442,120,57.133189
29.43174,120,57.15123
29.716504,120,57.169414
28.413073,120,57.188055
35.15308,120,57.205009
21.683136,120,57.222364
31.515278,120,57.24048
24.055961,120,57.258532
34.499435,120,57.277878
36.554029,120,57.295756
30.329481,120,57.31404
16.089688,120,57.332556
32.890457,120,57.351189
39.545444,120,57.368282
30.512453,120,57.390206
25.078386,120,57.410877
34.297051,120,57.428867
21.840765,120,57.529652
28.263045,120,57.550688
30.65996,120,57.568902
25.92226,120,57.590753
23.108698,120,57.611053
40.179097,120,57.630647
29.127286,120,57.651076
18.176501,120,57.669413
38.467489,120,57.689133
38.061763,120,57.708167
35.229385,120,57.727842
35.862917,120,57.745769
31.067045,120,57.763352
25.691449,120,57.784228
11.987711,120,57.8019
20.008376,120,57.820676
40.919972,120,57.838818
36.073486,120,57.857136
20.766185,120,57.874317
30.460773,120,57.893734
20.436775,120,57.913374
39.798626,120,57.932482
22.653155,120,57.951386
19.22251,120,57.971905
27.239641,120,57.990189
19.379399,120,58.00816
35.809808,120,58.026045
17.62113,120,58.053333
30.865885,120,58.071004
30.98423,120,58.08892
32.981208,120,58.107841
32.860885,120,58.126194
33.276992,120,58.143377
19.65135,120,58.162466
29.03187,120,58.180553
34.866014,120,58.201324
28.096073,120,58.219113
17.669323,120,58.236956
37.871085,120,58.254709
17.567005,120,58.27215
33.900083,120,58.28967
24.459322,120,58.307001
31.514637,120,58.368262
28.252742,120,58.388227
39.443097,120,58.406322
27.526378,120,58.42481
24.63452,120,58.443957
31.768007,120,58.465674
35.47927,120,58.529845
17.920883,120,58.549811
14.370266,120,58.568841
34.122392,120,58.587725
38.265205,120,58.606752
18.06038,120,58.625836
45.424771,120,58.644044
36.434801,120,58.66331
18.942914,120,58.681225
14.654507,120,58.701887
32.028445,120,58.719963
25.647194,120,58.740796
35.252141,120,58.761266
33.140497,120,58.778993
28.898973,120,58.800993
28.503558,120,58.819485
14.370815,120,58.83955
37.244072,120,58.858822
27.03703,120,58.878118
23.964038,120,58.895992
41.227428,120,58.917319
39.536427,120,58.943326
27.356323,120,58.974014
33.544815,120,59.001016
22.410964,120,59.022793
38.719189,120,59.0548
33.598741,120,59.082832
29.534897,120,59.108451
29.777116,120,59.129955
23.300039,120,59.152971
33.526657,120,59.173814
16.257036,120,59.193529
26.14394,120,59.216812
43.68879,120,59.236042
22.081297,120,59.256391
29.734728,120,59.275593
33.462014,120,59.342398
24.34978,120,59.362274
39.535614,120,59.381802
35.147758,120,59.402256
27.99947,120,59.423626
24.01557,120,59.443205
34.916566,120,59.462434
25.596073,120,59.488129
27.587457,120,59.512906
34.075183,120,59.532178
45.476534,120,59.550592
21.96015,120,59.56946
27.401229,120,59.590358
30.876804,120,59.611613
29.21896,120,59.630706
28.970701,120,59.64915
31.698435,120,59.66712
27.700427,120,59.685711
28.684465,120,59.703316
43.362907,120,59.722035
16.673413,120,59.740799
31.389553,120,59.758742
17.993794,120,59.777861
21.050471,120,59.795993
25.035228,120,59.814661
19.41227,120,59.832154
34.657992,120,59.849161
26.965804,120,59.868611
33.54258,120,59.886693
27.430614,120,59.904879
34.061846,120,59.923252
30.808718,120,59.941057
34.601444,120,59.958018
21.441849,120,59.97501
24.038001,120,59.992346
31.093514,120,60.009479
19.503171,120,60.028064
35.316183,120,60.050435
20.993088,120,60.066741
16.4246,120,60.083936
18.230647,120,60.100786
26.491278,120,60.15524
39.358629,120,60.17346
36.47145,120,60.191415
39.414234,120,60.210109
20.327136,120,60.228826
25.640657,120,60.247508
32.309622,120,60.267423
22.402181,120,60.287522
42.143713,120,60.306933
20.56374,120,60.32659
31.019231,120,60.346242
34.194977,120,60.36556
18.238622,120,60.384932
32.536453,120,60.404029
29.827665,120,60.422637
30.430629,120,60.441272
37.122188,120,60.459639
21.153669,120,60.477991
23.63857,120,60.521786
32.879675,120,60.539493
34.995066,120,60.557549
26.217782,120,60.575042
22.858944,120,60.592984
32.208148,120,60.610962
39.903341,120,60.628794
32.031871,120,60.64553
21.685417,120,60.669379
25.866808,120,60.687939
28.4478,120,60.706406
46.659498,120,60.724449
38.174552,120,60.744695
18.66821,120,60.762666
18.470944,120,60.779756
29.686101,120,60.799328
22.460706,120,60.81618
26.920944,120,60.835909
29.385325,120,60.854279
35.242234,120,60.872944
28.428003,120,60.890177
15.688653,120,60.908164
33.730914,120,60.927715
19.006539,120,60.946118
19.765415,120,61.003623
17.193156,120,61.021561
36.881947,120,61.042719
22.042476,120,61.063977
20.636605,120,61.082573
16.27816,120,61.101335
19.602314,120,61.120941
17.923121,120,61.13932
19.314123,120,61.158341
24.919314,120,61.178862
35.51198,120,61.197888
41.638949,120,61.215987
31.045449,120,61.233551
30.152808,120,61.251745
36.697454,120,61.269534
34.188937,120,61.287777
16.938444,120,61.305851
